rebalance_date,overall_tradable_nav,overall_basket_level,overall_cash_weight,overall_price_coverage_share,n_baskets,total_entries,total_exits,total_turnover,rebalanced_baskets
2023-02-12,104.3401048949327,104.3401048949327,0.8524940891584885,1.0,10,0,0,0.0,8
2023-02-13,101.82689135420121,101.82689135420121,0.8526603852060315,1.0,10,0,0,0.0,8
2023-02-14,97.16908355438166,97.16908355438166,0.8536118462411264,1.0,10,0,0,0.0,8
2023-02-15,97.27295719579745,97.27295719579745,0.8535581428203988,1.0,10,0,0,0.0,8
2023-02-16,98.59543870264828,98.59543870264828,0.8530708438565907,1.0,10,0,0,0.0,8
2023-02-17,99.36055309748949,99.36055309748949,0.8528102506400449,1.0,10,0,0,0.0,8
2023-02-18,99.89892075703376,99.89892075703376,0.9423789202885572,0.9059670193499191,10,0,1,0.0,9
2023-02-19,99.89892075703376,99.89892075703376,0.9423789202885572,0.9059670193499191,10,0,0,0.0,9
2023-02-20,99.89892075703376,99.89892075703376,0.9423789202885572,0.9059670193499191,10,0,0,0.0,9
2023-02-21,100.80590769822145,100.80590769822145,0.9421852229653374,0.9059670193499191,10,0,0,0.0,9
2023-02-22,100.80590769822145,100.80590769822145,0.9421852229653374,0.9059670193499191,10,0,0,0.0,9
2023-02-23,100.57916096292452,100.57916096292452,0.9422301311345425,0.9059670193499191,10,0,0,0.0,9
2023-02-24,100.57916096292452,100.57916096292452,0.9422301311345425,0.9059670193499191,10,0,0,0.0,9
2023-02-25,100.57916096292452,100.57916096292452,0.9422301311345425,0.9059670193499191,10,0,0,0.0,9
2023-02-26,99.218680551143,99.218680551143,0.9425529880767861,0.9059670193499191,10,0,0,0.0,9
2023-02-27,98.76518708054915,98.76518708054915,0.9426864492140484,0.9059670193499191,10,0,0,0.0,9
2023-02-28,98.31169360995531,98.31169360995531,0.9428369574881712,0.9059670193499191,10,0,0,0.0,9
2023-03-01,97.85820013936147,97.85820013936147,0.8693308550185874,0.8540495027483876,10,1,0,0.4773949579831932,10
2023-03-02,97.67366093847423,97.67366093847423,0.869517679415449,0.8540495027483876,10,0,0,0.0,8
2023-03-03,97.5813913380306,97.5813913380306,0.8696179797061314,0.8540495027483876,10,0,0,0.0,8
2023-03-04,97.6275261382524,97.6275261382524,0.8695672207091855,0.8540495027483876,10,0,0,0.0,8
2023-03-05,97.6275261382524,97.6275261382524,0.8695672207091855,0.8540495027483876,10,0,0,0.0,8
2023-03-06,97.6275261382524,97.6275261382524,0.8695672207091855,0.8540495027483876,10,0,0,0.0,8
2023-03-07,97.89919295911777,97.89919295911777,0.8694197749528856,0.8540495027483876,10,0,0,0.0,8
2023-03-08,96.79195775379426,96.79195775379426,0.8710693946273016,0.8540495027483876,10,0,0,0.0,8
2023-03-09,96.37674455179796,96.37674455179796,0.8720932964941804,0.8540495027483876,10,0,0,0.0,8
2023-03-10,96.1050777309326,96.1050777309326,0.8723280122936119,0.8540495027483876,10,0,0,0.0,8
2023-03-11,97.43784495689964,97.43784495689964,0.869232950556024,0.8800082610491533,10,1,0,0.698827292110874,9
2023-03-12,97.68667839475667,97.68667839475667,0.8691146454749201,0.8800082610491533,10,0,0,0.0,8
2023-03-13,97.68667839475667,97.68667839475667,0.8691146454749201,0.8800082610491533,10,0,0,0.0,8
2023-03-14,104.38166728651684,104.38166728651684,0.8666151907098069,0.8800082610491533,10,0,0,0.0,8
2023-03-15,99.46089969735698,99.46089969735698,0.8677766354688611,0.8800082610491533,10,0,0,0.0,8
2023-03-16,114.16687136044831,114.16687136044831,0.8648751977507889,0.8800082610491533,10,0,0,0.0,8
2023-03-17,106.50401869158901,106.50401869158901,0.8665730437706418,0.8800082610491533,10,0,0,0.0,8
2023-03-18,111.98989877646729,111.98989877646729,0.8652239430386695,0.8800082610491533,10,0,0,0.0,8
2023-03-19,111.36492906881878,111.36492906881878,0.8653813569669699,0.8800082610491533,10,0,0,0.0,8
2023-03-20,112.09892371104341,112.09892371104341,0.8652291600081216,0.8800082610491533,10,0,0,0.0,8
2023-03-21,112.77551977297405,112.77551977297405,0.8651822096076929,0.8800082610491533,10,0,0,0.0,8
2023-03-22,112.77551977297405,112.77551977297405,0.9414796794656949,0.8280907444476219,10,0,2,0.0,9
2023-03-23,112.32445573168697,112.32445573168697,0.9415105594463773,0.8280907444476219,10,0,0,0.0,9
2023-03-24,112.09892371104341,112.09892371104341,0.9415266298661236,0.8280907444476219,10,0,0,0.0,9
2023-03-25,116.38403210327077,116.38403210327077,0.941280725919124,0.8280907444476219,10,0,0,0.0,9
2023-03-26,116.83509614455785,116.83509614455785,0.9412605950345024,0.8280907444476219,10,0,0,0.0,9
2023-03-27,116.83509614455785,116.83509614455785,0.9412605950345024,0.8280907444476219,10,0,0,0.0,9
2023-03-28,117.28616018584495,117.28616018584495,1.0,0.768420550948432,10,0,1,0.0,10
2023-03-29,117.28616018584495,117.28616018584495,1.0,0.768420550948432,10,0,0,0.0,10
2023-03-30,117.28616018584495,117.28616018584495,1.0,0.768420550948432,10,0,0,0.0,10
2023-03-31,117.28616018584495,117.28616018584495,1.0,0.768420550948432,10,0,0,0.0,10
2023-04-01,117.28616018584495,117.28616018584495,0.8693308550185874,0.9740412416992343,10,3,0,0.95,10
2023-04-02,117.83041961172982,117.83041961172982,0.8690925313977406,0.9740412416992343,10,0,0,0.0,8
2023-04-03,119.495922094619,119.495922094619,0.8689034668791576,0.9740412416992343,10,0,0,0.0,8
2023-04-04,122.15023863454185,122.15023863454185,0.9257441188658876,0.9143710482000444,10,0,1,0.0,9
2023-04-05,122.08938975462925,122.08938975462925,0.9257688223298446,0.9143710482000444,10,0,0,0.0,9
2023-04-06,122.08938975462925,122.08938975462925,0.9257688223298446,0.9143710482000444,10,0,0,0.0,9
2023-04-07,122.08938975462925,122.08938975462925,0.9257688223298446,0.9143710482000444,10,0,0,0.0,9
2023-04-08,121.3406104823715,121.3406104823715,0.9261029410261064,0.9143710482000444,10,0,0,0.0,9
2023-04-09,121.41836182892649,121.41836182892649,0.9260654239309454,0.9143710482000444,10,0,0,0.0,9
2023-04-10,121.57386452203644,121.57386452203644,0.9259924727878772,0.9143710482000444,10,0,0,0.0,9
2023-04-11,121.47921070883908,121.47921070883908,0.9260365525825138,0.9143710482000444,10,0,0,0.0,9
2023-04-12,121.56541328871525,121.56541328871525,0.925996368064451,0.9143710482000444,10,0,0,0.0,9
2023-04-13,121.57555476870068,121.57555476870068,0.9259916946727035,0.9143710482000444,10,0,0,0.0,9
2023-04-14,121.70401351518282,121.70401351518282,0.9259334599752621,0.9143710482000444,10,0,0,0.0,9
2023-04-15,121.30004456242978,121.30004456242978,0.9261228000877607,0.9143710482000444,10,0,0,0.0,9
2023-04-16,121.30004456242978,121.30004456242978,0.9261228000877607,0.9143710482000444,10,0,0,0.0,9
2023-04-17,121.67189882856229,121.67189882856229,0.9259478536360763,0.9143710482000444,10,0,0,0.0,9
2023-04-18,121.61274019531393,121.61274019531393,0.9259746549795765,0.9143710482000444,10,0,0,0.0,9
2023-04-19,121.84599423497889,121.84599423497889,0.9258711020228629,0.9143710482000444,10,0,0,0.0,9
2023-04-20,121.60006334533215,121.60006334533215,0.9259804470740237,0.9143710482000444,10,0,0,0.0,9
2023-04-21,121.54428520541227,121.54428520541227,0.9260061406598747,0.9143710482000444,10,0,0,0.0,9
2023-04-22,121.4538570088755,121.4538570088755,0.9260485307544938,0.9143710482000444,10,0,0,0.0,9
2023-04-23,121.49273268215299,121.49273268215299,0.9260175388428178,0.8884122898992788,10,0,1,0.4460047905992545,10
2023-04-24,121.49273268215299,121.49273268215299,0.9260175388428178,0.8884122898992788,10,0,0,0.0,9
2023-04-25,119.51649628232506,119.51649628232506,0.9260175388428178,0.8884122898992788,10,1,1,0.3621875,10
2023-04-26,119.1337965350568,119.1337965350568,0.9260175388428178,0.9143710482000444,10,1,0,0.4448412698412698,10
2023-04-27,119.24652293724394,119.24652293724394,0.9259452835170286,0.9143710482000444,10,0,0,0.0,9
2023-04-28,118.47343799837347,118.47343799837347,0.9265025366388348,0.9143710482000444,10,0,0,0.0,9
2023-04-29,118.47343799837347,118.47343799837347,0.9265025366388348,0.9143710482000444,10,0,0,0.0,9
2023-04-30,118.15125866825153,118.15125866825153,0.9267858495255196,0.9143710482000444,10,0,0,0.0,9
2023-05-01,117.94180574031672,117.94180574031672,1.0,0.862453531598513,10,0,2,0.14218124236111646,10
2023-05-02,117.94180574031672,117.94180574031672,0.9260175388428178,0.9013916690496616,10,1,0,0.4749999999999999,10
2023-05-03,117.94180574031672,117.94180574031672,0.9260175388428178,0.9013916690496616,10,0,0,0.0,9
2023-05-04,117.94180574031672,117.94180574031672,0.9260175388428178,0.9403298065008102,10,1,0,0.4749999999999999,10
2023-05-05,117.94180574031672,117.94180574031672,0.9260175388428178,0.9403298065008102,10,0,0,0.0,9
2023-05-06,117.94180574031672,117.94180574031672,0.9260175388428178,0.9403298065008102,10,0,0,0.0,9
2023-05-07,117.94180574031672,117.94180574031672,0.9260175388428178,0.9403298065008102,10,0,0,0.0,9
2023-05-08,117.82851661520255,117.82851661520255,0.9261122667060152,0.9403298065008102,10,0,0,0.0,9
2023-05-09,117.82851661520255,117.82851661520255,0.9261122667060152,0.9403298065008102,10,0,0,0.0,9
2023-05-10,117.05815056442613,117.05815056442613,0.9269028766719464,0.9403298065008102,10,0,0,0.0,9
2023-05-11,117.01283491438045,117.01283491438045,0.9269592590872898,0.9403298065008102,10,0,0,0.0,9
2023-05-12,117.01283491438045,117.01283491438045,0.9269592590872898,0.9403298065008102,10,0,0,0.0,9
2023-05-13,116.99017708935762,116.99017708935762,0.9269879521371969,0.9403298065008102,10,0,0,0.0,9
2023-05-14,116.99017708935762,116.99017708935762,0.9269879521371969,0.9403298065008102,10,0,0,0.0,9
2023-05-15,116.94486143931194,116.94486143931194,0.927046372057393,0.9403298065008102,10,0,0,0.0,9
2023-05-16,117.1714396895403,117.1714396895403,0.9267675101246735,0.9403298065008102,10,0,0,0.0,9
2023-05-17,117.60193836497419,117.60193836497419,0.926316256720976,0.9403298065008102,10,0,0,0.0,9
2023-05-18,117.71522749008837,117.71522749008837,0.9262117185308943,0.9403298065008102,10,0,0,0.0,9
2023-05-19,117.91914791529389,117.91914791529389,0.9260361227315786,0.9403298065008102,10,0,0,0.0,9
2023-05-20,117.96446356533957,117.96446356533957,0.9259991306663666,0.9403298065008102,10,0,0,0.0,9
2023-05-21,118.00977921538524,118.00977921538524,0.9259628315755091,0.9403298065008102,10,0,0,0.0,9
2023-05-22,118.00977921538524,118.00977921538524,0.9259628315755091,0.9403298065008102,10,0,0,0.0,9
2023-05-23,117.9871213903624,117.9871213903624,0.925980895721888,0.9403298065008102,10,0,0,0.0,9
2023-05-24,118.37230441575062,118.37230441575062,0.9256952121374781,0.9403298065008102,10,0,0,0.0,9
2023-05-25,118.34964659072779,118.34964659072779,0.9257108404778179,0.9403298065008102,10,0,0,0.0,9
2023-05-26,118.39496224077345,118.39496224077345,0.9256797193854791,0.9403298065008102,10,0,0,0.0,9
2023-05-27,118.07775269045375,118.07775269045375,0.9259096402606731,0.9403298065008102,10,0,0,0.0,9
2023-05-28,118.07775269045375,118.07775269045375,0.9259096402606731,0.9403298065008102,10,0,0,0.0,9
2023-05-29,117.94180574031672,117.94180574031672,0.9260175388428178,0.9403298065008102,10,0,0,0.0,9
2023-05-30,117.91914791529389,117.91914791529389,0.9260361227315786,0.9403298065008102,10,0,0,0.0,9
2023-05-31,117.76054314013405,117.76054314013405,0.9261713485333732,0.9403298065008102,10,0,0,0.0,9
2023-06-01,117.76054314013405,117.76054314013405,0.9260175388428178,1.0,10,0,0,0.13825363825363823,10
2023-06-02,118.15760110152094,118.15760110152094,0.9257074481917922,1.0,10,0,0,0.0,9
2023-06-03,118.07901671332978,118.07901671332978,0.9257648373608011,1.0,10,0,0,0.0,9
2023-06-04,118.9444789885403,118.9444789885403,0.9252189537094219,1.0,10,0,0,0.0,9
2023-06-05,117.95080007996526,117.95080007996526,0.9258625241205243,1.0,10,0,0,0.0,9
2023-06-06,119.90610373877419,119.90610373877419,0.9247769747238541,1.0,10,0,0,0.0,9
2023-06-07,119.90610373877419,119.90610373877419,0.9247769747238541,1.0,10,0,0,0.0,9
2023-06-08,119.87404958043307,119.87404958043307,0.9247896640287179,1.0,10,0,0,0.0,9
2023-06-09,119.80373723310413,119.80373723310413,0.9248179282667117,1.0,10,0,0,0.0,9
2023-06-10,119.16265406628153,119.16265406628153,0.9251062327735512,1.0,10,0,0,0.0,9
2023-06-11,119.80373723310413,119.80373723310413,0.9248179282667117,1.0,10,0,0,0.0,9
2023-06-12,119.771683074763,119.771683074763,0.9248310132856071,1.0,10,0,0,0.0,9
2023-06-13,119.93195386646865,119.93195386646865,0.9247668290663721,1.0,10,0,0,0.0,9
2023-06-14,118.12554694317981,118.12554694317981,0.9257306370577596,1.0,10,0,0,0.0,9
2023-06-15,118.65288954814679,118.65288954814679,0.9253836154338734,1.0,10,0,0,0.0,9
2023-06-16,119.92057981028309,119.92057981028309,0.924771283580322,1.0,10,0,0,0.0,9
2023-06-17,120.44792241525006,120.44792241525006,0.9245794013827575,1.0,10,0,0,0.0,9
2023-06-18,119.92057981028309,119.92057981028309,0.924771283580322,1.0,10,0,0,0.0,9
2023-06-19,119.92057981028309,119.92057981028309,0.924771283580322,1.0,10,0,0,0.0,9
2023-06-20,118.07591469800644,118.07591469800644,0.9257671404557242,1.0,10,0,0,0.0,9
2023-06-21,118.05833661117421,118.05833661117421,0.9257802465582794,1.0,10,0,0,0.0,9
2023-06-22,119.88542363661863,119.88542363661863,0.9247851475026645,1.0,10,0,0,0.0,9
2023-06-23,118.00870436600086,118.00870436600086,0.9258177662204311,1.0,10,0,0,0.0,9
2023-06-24,118.04075852434198,118.04075852434198,0.9257934472918493,1.0,10,0,0,0.0,9
2023-06-25,119.89989970812752,119.89989970812752,0.9247794212822205,1.0,10,0,0,0.0,9
2023-06-26,117.91254189097747,117.91254189097747,0.9258926961466633,1.0,10,0,0,0.0,9
2023-06-27,119.89989970812752,119.89989970812752,0.9247794212822205,1.0,10,0,0,0.0,9
2023-06-28,118.99721324903699,118.99721324903699,0.925190934609568,1.0,10,0,0,0.0,9
2023-06-29,118.34372202092105,118.34372202092105,0.9255784830314131,1.0,10,0,0,0.0,9
2023-06-30,118.26513763272989,118.26513763272989,0.9256317853484517,1.0,10,0,0,0.0,9
2023-07-01,118.74698401295463,118.74698401295463,0.9260175388428178,1.0,10,0,0,0.04161680485511586,10
2023-07-02,118.37286726028952,118.37286726028952,0.9262976204729589,1.0,10,0,0,0.0,9
2023-07-03,118.40229217342049,118.40229217342049,0.9262741398839687,1.0,10,0,0,0.0,9
2023-07-04,118.36866370127082,118.36866370127082,0.9263009965484008,1.0,10,0,0,0.0,9
2023-07-05,118.52419538496305,118.52419538496305,0.9261796134280833,1.0,10,0,0,0.0,9
2023-07-06,118.58094343171562,118.58094343171562,0.9261370630545893,1.0,10,0,0,0.0,9
2023-07-07,119.13160966316649,119.13160966316649,0.9257662481178003,1.0,10,0,0,0.0,9
2023-07-08,118.81424095725396,118.81424095725396,0.9259711257555171,1.0,10,0,0,0.0,9
2023-07-09,118.82895341381945,118.82895341381945,0.9259611200010835,1.0,10,0,0,0.0,9
2023-07-10,119.00550289260522,119.00550289260522,0.9258449874515302,1.0,10,0,0,0.0,9
2023-07-11,119.06435271886714,119.06435271886714,0.9258078230299672,1.0,10,0,0,0.0,9
2023-07-12,119.19256126893777,119.19256126893777,0.9257293731603506,1.0,10,0,0,0.0,9
2023-07-13,119.23039330010614,119.23039330010614,0.9257068584326269,1.0,10,0,0,0.0,9
2023-07-14,119.17574703286293,119.17574703286293,0.9257394707818688,1.0,10,0,0,0.0,9
2023-07-15,118.99919755407716,118.99919755407716,0.9258490138743504,1.0,10,0,0,0.0,9
2023-07-16,119.64654564295833,119.64654564295833,0.9254765613710882,1.0,10,0,0,0.0,9
2023-07-17,118.96977264094619,118.96977264094619,0.9258679196402638,1.0,10,0,0,0.0,9
2023-07-18,118.96977264094619,118.96977264094619,0.9258679196402638,1.0,10,0,0,0.0,9
2023-07-19,118.70705020227689,118.70705020227689,0.9260456302667468,1.0,10,0,0,0.0,9
2023-07-20,119.17364525335357,119.17364525335357,0.9257407369626013,1.0,10,0,0,0.0,9
2023-07-21,119.55827090356544,119.55827090356544,0.9255229043119231,1.0,10,0,0,0.0,9
2023-07-22,119.3522965116487,119.3522965116487,0.925636185950255,1.0,10,0,0,0.0,9
2023-07-23,119.34809295263,119.34809295263,0.9256385764920825,1.0,10,0,0,0.0,9
2023-07-24,119.34809295263,119.34809295263,0.9256385764920825,1.0,10,0,0,0.0,9
2023-07-25,119.37751786576095,119.37751786576095,0.9256219107082874,1.0,10,0,0,0.0,9
2023-07-26,119.09377763199811,119.09377763199811,0.9260175388428178,1.0,10,2,2,0.4532820855614973,10
2023-07-27,119.70991689841247,119.70991689841247,1.0,0.9221237250977029,10,0,2,0.0,10
2023-07-28,119.70991689841247,119.70991689841247,1.0,0.9221237250977029,10,0,0,0.0,10
2023-07-29,119.70991689841247,119.70991689841247,1.0,0.9221237250977029,10,0,0,0.0,10
2023-07-30,119.70991689841247,119.70991689841247,1.0,0.9221237250977029,10,0,0,0.0,10
2023-07-31,119.70991689841247,119.70991689841247,1.0,0.9221237250977029,10,0,0,0.0,10
2023-08-01,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-02,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-03,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-04,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-05,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-06,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-07,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-08,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-09,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-10,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-11,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-12,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-13,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-14,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-15,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-16,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-17,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-18,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-19,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-20,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-21,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-22,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-23,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-24,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-25,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-26,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-27,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-28,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-29,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-30,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-08-31,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-01,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-02,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-03,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-04,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-05,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-06,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-07,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-08,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-09,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-10,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-11,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-12,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-13,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-14,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-15,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-16,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-17,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-18,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-19,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-20,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-21,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-22,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-23,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-24,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-25,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-26,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-27,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-28,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-29,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-09-30,119.70991689841247,119.70991689841247,1.0,1.0,10,0,0,0.0,10
2023-10-01,119.70991689841247,119.70991689841247,0.7411972166619009,1.0,10,3,0,1.4249999999999998,10
2023-10-02,116.42632371241103,116.42632371241103,0.7430375939747605,1.0,10,0,0,0.0,7
2023-10-03,116.68477773335479,116.68477773335479,0.7428557901453618,1.0,10,0,0,0.0,7
2023-10-04,115.65096164957976,115.65096164957976,0.743659109391542,1.0,10,0,0,0.0,7
2023-10-05,114.5069958268997,114.5069958268997,0.744686063144565,1.0,10,0,0,0.0,7
2023-10-06,113.42518294594379,113.42518294594379,0.7456673463610192,1.0,10,0,0,0.0,7
2023-10-07,113.85593964751672,113.85593964751672,0.7451300150430187,1.0,10,0,0,0.0,7
2023-10-08,113.85593964751672,113.85593964751672,0.7451300150430187,1.0,10,0,0,0.0,7
2023-10-09,113.85593964751672,113.85593964751672,0.7451300150430187,1.0,10,0,0,0.0,7
2023-10-10,113.51133428625837,113.51133428625837,0.745553825660033,1.0,10,0,0,0.0,7
2023-10-11,113.65963856829708,113.65963856829708,0.745212899200482,1.0,10,0,0,0.0,7
2023-10-12,113.51133428625837,113.51133428625837,0.745553825660033,1.0,10,0,0,0.0,7
2023-10-13,106.16757137836908,106.16757137836908,0.7444420166984177,1.0,10,0,0,0.029381443298969117,9
2023-10-14,101.07244356599374,101.07244356599374,0.91391346841894,0.8216089981889239,10,0,2,0.0,9
2023-10-15,100.64168686442082,100.64168686442082,0.91451547213629,0.8216089981889239,10,0,0,0.0,9
2023-10-16,100.64168686442082,100.64168686442082,0.91451547213629,0.8216089981889239,10,0,0,0.0,9
2023-10-17,100.64168686442082,100.64168686442082,0.7450440204157678,1.0,10,2,0,0.95,9
2023-10-18,100.64168686442082,100.64168686442082,0.7450440204157678,1.0,10,0,0,0.0,7
2023-10-19,100.64168686442082,100.64168686442082,0.7450440204157678,1.0,10,0,0,0.0,7
2023-10-20,112.03598615520562,112.03598615520562,0.7388275111560678,1.0,10,0,0,0.0,7
2023-10-21,108.78409575730724,108.78409575730724,0.739370300686182,1.0,10,0,0,0.0,7
2023-10-22,103.16719416093733,103.16719416093733,0.7416112632251456,1.0,10,0,0,0.0,7
2023-10-23,103.16719416093733,103.16719416093733,0.7416112632251456,1.0,10,0,0,0.0,7
2023-10-24,103.16719416093733,103.16719416093733,0.7416112632251456,1.0,10,0,0,0.0,7
2023-10-25,103.16719416093733,103.16719416093733,0.7416112632251456,1.0,10,0,0,0.0,7
2023-10-26,111.30960305382376,111.30960305382376,0.734319603116531,1.0,10,0,0,0.026229508196721395,8
2023-10-27,111.30960305382376,111.30960305382376,0.734319603116531,1.0,10,0,0,0.0,7
2023-10-28,111.30960305382376,111.30960305382376,0.734319603116531,1.0,10,0,0,0.0,7
2023-10-29,120.17839504809206,120.17839504809206,0.7335593785373311,1.0,10,0,0,0.0,7
2023-10-30,114.26586705191319,114.26586705191319,0.7339825327919567,1.0,10,0,0,0.0,7
2023-10-31,119.95380235285305,119.95380235285305,0.7408651299272629,1.0,10,2,2,1.2322762814943524,9
2023-11-01,119.95380235285305,119.95380235285305,0.7860213516347346,1.0,10,1,2,0.4767657992565055,10
2023-11-02,118.90414073813567,118.90414073813567,0.7865918199036027,1.0,10,0,0,0.0,8
2023-11-03,118.64172533445632,118.64172533445632,0.7867502833116217,1.0,10,0,0,0.0,8
2023-11-04,118.18509770446596,118.18509770446596,0.7872037418477515,1.0,10,0,0,0.0,8
2023-11-05,118.18509770446596,118.18509770446596,0.7872037418477515,1.0,10,0,0,0.0,8
2023-11-06,118.18509770446596,118.18509770446596,0.7872037418477515,1.0,10,0,0,0.0,8
2023-11-07,116.87302068606924,116.87302068606924,0.7881149064438604,1.0,10,0,0,0.0,8
2023-11-08,116.74181298422957,116.74181298422957,0.7882187100054424,1.0,10,0,0,0.0,8
2023-11-09,116.74181298422957,116.74181298422957,0.7882187100054424,1.0,10,0,0,0.0,8
2023-11-10,116.87302068606924,116.87302068606924,0.7881149064438604,1.0,10,0,0,0.0,8
2023-11-11,116.87302068606924,116.87302068606924,0.7881149064438604,1.0,10,0,0,0.0,8
2023-11-12,116.14241647808467,116.14241647808467,0.7890555743315343,1.0,10,0,0,0.0,8
2023-11-13,116.14241647808467,116.14241647808467,0.7890555743315343,1.0,10,0,0,0.0,8
2023-11-14,115.74879337256564,115.74879337256564,0.7893750736054945,1.0,10,0,0,0.0,8
2023-11-15,115.74879337256564,115.74879337256564,0.7893750736054945,1.0,10,0,0,0.0,8
2023-11-16,116.14241647808467,116.14241647808467,0.7890555743315343,1.0,10,0,0,0.0,8
2023-11-17,116.14241647808467,116.14241647808467,0.7890555743315343,1.0,10,0,0,0.0,8
2023-11-18,116.14241647808467,116.14241647808467,0.7890555743315343,1.0,10,0,0,0.0,8
2023-11-19,116.011208776245,116.011208776245,0.7891593778931163,1.0,10,0,0,0.0,8
2023-11-20,116.011208776245,116.011208776245,0.7891593778931163,1.0,10,0,0,0.0,8
2023-11-21,118.11169587420065,118.11169587420065,0.8770965830868895,0.9059670193499191,10,0,1,0.0,9
2023-11-22,120.47343450731475,120.47343450731475,0.875555581760311,0.9059670193499191,10,0,0,0.0,9
