rebalance_date,domain,basket_code,basket_name,basket_weight,tradable_nav,basket_level,tail_probability_weight_share,proxy_weight_share,slot_coverage_ratio,direction_balance_score,cash_weight,price_coverage_share,entries,exits,turnover,transaction_cost,rebalanced
2023-10-30,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-10-31,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-01,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-02,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-03,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-04,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-05,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-06,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-07,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-08,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-09,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-10,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-11,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-12,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-13,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-14,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-15,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-16,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-17,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-18,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-19,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-20,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-21,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-22,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-23,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-24,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-25,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-26,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-27,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-28,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-29,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-11-30,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-01,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-02,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-03,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-04,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-05,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-06,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-07,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-08,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-09,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-10,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-11,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-12,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-13,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-14,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-15,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-16,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-17,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-18,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-19,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-20,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-21,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-22,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-23,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-24,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-25,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-26,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-27,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-28,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-29,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-30,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-12-31,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-01-01,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,100.0,100.0,0.0,0.0,1.0,0.0,0.05000000000000007,1.0,4,0,0.4749999999999999,0.0,True
2024-01-02,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,146.69217687074828,146.69217687074828,0.0,0.0,1.0,0.0,0.03408498058083594,1.0,0,0,0.0,0.0,False
2024-01-03,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,136.27963592844543,136.27963592844543,0.0,0.0,1.0,0.0,0.03668926737245829,1.0,0,0,0.0,0.0,False
2024-01-04,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,136.76432980599645,136.76432980599645,0.0,0.0,1.0,0.0,0.036559240315750675,1.0,0,0,0.0,0.0,False
2024-01-05,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,92.90671453766691,92.90671453766691,0.0,0.0,1.0,0.0,0.053817423475596815,1.0,0,0,0.0,0.0,False
2024-01-06,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,96.47370244394051,96.47370244394051,0.0,0.0,1.0,0.0,0.05182759522373919,1.0,0,0,0.0,0.0,False
2024-01-07,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,99.38186570924665,99.38186570924665,0.0,0.0,1.0,0.0,0.05031098947798078,1.0,0,0,0.0,0.0,False
2024-01-08,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,98.15397455278406,98.15397455278406,0.0,0.0,1.0,0.0,0.05094037223435274,1.0,0,0,0.0,0.0,False
2024-01-09,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,104.27727387251196,104.27727387251196,0.0,0.0,1.0,0.0,0.04794908626123984,1.0,0,0,0.0,0.0,False
2024-01-10,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,140.24874023683546,140.24874023683546,0.0,0.0,1.0,0.0,0.03565094411227224,1.0,0,0,0.0,0.0,False
2024-01-11,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,138.13044847568653,138.13044847568653,0.0,0.0,1.0,0.0,0.03619766717024812,1.0,0,0,0.0,0.0,False
2024-01-12,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,135.26895943562607,135.26895943562607,0.0,0.0,1.0,0.0,0.036963395156295896,1.0,0,0,0.0,0.0,False
2024-01-13,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,119.27406147644243,119.27406147644243,0.0,0.0,1.0,0.0,0.04192026278058408,1.0,0,0,0.0,0.0,False
2024-01-14,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,112.97304106827914,112.97304106827914,0.0,0.0,1.0,0.0,0.04425834652869161,1.0,0,0,0.0,0.0,False
2024-01-15,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,124.54106827916351,124.54106827916351,0.0,0.0,1.0,0.0,0.040147399320458035,1.0,0,0,0.0,0.0,False
2024-01-16,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,123.08698664651044,123.08698664651044,0.0,0.0,1.0,0.0,0.04062167850740669,1.0,0,0,0.0,0.0,False
2024-01-17,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,73.87440161249685,73.87440161249685,0.0,0.0,1.0,0.0,0.06768244332085649,1.0,0,0,0.0,0.0,False
2024-01-18,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,82.5988914084152,82.5988914084152,0.0,0.0,1.0,0.0,0.06053350008388376,1.0,0,0,0.0,0.0,False
2024-01-19,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,78.72134038800704,78.72134038800704,0.0,0.0,1.0,0.0,0.06351517867144628,1.0,0,0,0.0,0.0,False
2024-01-20,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,77.92967372134038,77.92967372134038,0.0,0.0,1.0,0.0,0.06416041234663607,1.0,0,0,0.0,0.0,False
2024-01-21,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,78.4143675988914,78.4143675988914,0.0,0.0,1.0,0.0,0.06376382483343136,1.0,0,0,0.0,0.0,False
2024-01-22,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,86.71400226757368,86.71400226757368,0.0,0.0,1.0,0.0,0.057660814508036326,1.0,0,0,0.0,0.0,False
2024-01-23,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,78.4143675988914,78.4143675988914,0.0,0.0,1.0,0.0,0.06376382483343136,1.0,0,0,0.0,0.0,False
2024-01-24,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,86.27059712773999,86.27059712773999,0.0,0.0,1.0,0.0,0.057957173897806205,1.0,0,0,0.0,0.0,False
2024-01-25,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,87.23998488284201,87.23998488284201,0.0,0.0,1.0,0.0,0.05731316903269416,1.0,0,0,0.0,0.0,False
2024-01-26,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,73.96415973796925,73.96415973796925,0.0,0.0,1.0,0.0,0.06760030828056948,1.0,0,0,0.0,0.0,False
2024-01-27,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,81.36381960191483,81.36381960191483,0.0,0.0,1.0,0.0,0.06145237557016481,1.0,0,0,0.0,0.0,False
2024-01-28,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,106.5679012345679,106.5679012345679,0.0,0.0,1.0,0.0,0.04691844300278042,1.0,0,0,0.0,0.0,False
2024-01-29,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,153.48148148148147,153.48148148148147,0.0,0.0,1.0,0.0,0.03257722007722013,1.0,0,0,0.0,0.0,False
2024-01-30,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,97.8224678760393,97.8224678760393,0.0,0.0,1.0,0.0,0.05111300203891821,1.0,0,0,0.0,0.0,False
2024-01-31,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,113.75752708490802,113.75752708490802,0.0,0.0,1.0,0.0,0.05000000000000021,1.0,2,2,0.3569480731048572,0.0,True
2024-02-01,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,171.20116099257012,171.20116099257012,0.0,0.0,1.0,0.6666666666666667,0.04999999999999993,1.0,1,2,0.4773586432506888,0.0,True
2024-02-02,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,171.20116099257012,171.20116099257012,0.0,0.0,1.0,0.6666666666666667,0.04999999999999993,1.0,0,0,0.0,0.0,False
2024-02-03,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,172.18686464676978,172.18686464676978,0.0,0.0,1.0,0.6666666666666667,0.04971376920759258,1.0,0,0,0.0,0.0,False
2024-02-04,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,172.515432531503,172.515432531503,0.0,0.0,1.0,0.6666666666666667,0.049619085805934174,1.0,0,0,0.0,0.0,False
2024-02-05,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,174.94291167990508,174.94291167990508,0.0,0.0,1.0,0.6666666666666667,0.048930579509794174,1.0,0,0,0.0,0.0,False
2024-02-06,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,177.2183668816396,177.2183668816396,0.0,0.0,1.0,0.6666666666666667,0.04830231877345747,1.0,0,0,0.0,0.0,False
2024-02-07,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,177.2183668816396,177.2183668816396,0.0,0.0,1.0,0.6666666666666667,0.04830231877345747,1.0,0,0,0.0,0.0,False
2024-02-08,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,179.51834207477214,179.51834207477214,0.0,0.0,1.0,0.6666666666666667,0.047683473179933336,1.0,0,0,0.0,0.0,False
2024-02-09,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,190.77056612731485,190.77056612731485,0.0,0.0,1.0,0.6666666666666667,0.04487095794387776,1.0,0,0,0.0,0.0,False
2024-02-10,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,190.11343035784842,190.11343035784842,0.0,0.0,1.0,0.6666666666666667,0.04502605646279693,1.0,0,0,0.0,0.0,False
2024-02-11,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,190.77056612731485,190.77056612731485,0.0,0.0,1.0,0.6666666666666667,0.04487095794387776,1.0,0,0,0.0,0.0,False
2024-02-12,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,189.8915244356965,189.8915244356965,0.0,0.0,1.0,0.6666666666666667,0.04507867360097586,1.0,0,0,0.0,0.0,False
2024-02-13,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,188.0495826818787,188.0495826818787,0.0,0.0,1.0,0.6666666666666667,0.04552021827195143,1.0,0,0,0.0,0.0,False
2024-02-14,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,189.46242458623152,189.46242458623152,0.0,0.0,1.0,0.6666666666666667,0.04518076905393179,1.0,0,0,0.0,0.0,False
2024-02-15,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,190.04354838236412,190.04354838236412,0.0,0.0,1.0,0.6666666666666667,0.04504261324570627,1.0,0,0,0.0,0.0,False
2024-02-16,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,190.04354838236412,190.04354838236412,0.0,0.0,1.0,0.6666666666666667,0.04504261324570627,1.0,0,0,0.0,0.0,False
2024-02-17,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,209.88463502179872,209.88463502179872,0.0,0.0,1.0,0.0,0.05000000000000016,0.6666666666666666,0,1,0.09432346782624389,0.0,True
2024-02-18,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,226.70094081367824,226.70094081367824,0.0,0.0,1.0,0.0,0.050000000000000024,0.3333333333333333,0,1,0.24717728631817712,0.0,True
2024-02-19,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-20,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-21,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-22,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-23,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-24,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-25,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,230.33070306827926,230.33070306827926,0.0,0.0,1.0,0.0,0.04921205418855408,0.3333333333333333,0,0,0.0,0.0,False
2024-02-26,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,240.01006908054865,240.01006908054865,0.0,0.0,1.0,0.0,0.04722738126824094,0.3333333333333333,0,0,0.0,0.0,False
2024-02-27,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,240.01006908054865,240.01006908054865,0.0,0.0,1.0,0.0,0.04722738126824094,0.3333333333333333,0,0,0.0,0.0,False
2024-02-28,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,240.01006908054865,240.01006908054865,0.0,0.0,1.0,0.0,0.04722738126824094,0.3333333333333333,0,0,0.0,0.0,False
2024-02-29,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,0.0,0,1,0.0,0.0,True
2024-03-01,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-02,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-03,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-04,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-05,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-06,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-07,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-08,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-09,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-10,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-11,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-12,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-13,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-14,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-15,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-16,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-17,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-18,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-19,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-20,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-21,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-22,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-23,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-24,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-25,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-26,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-27,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-28,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-29,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-30,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-03-31,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-04-01,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,1,0,0.4749999999999999,0.0,True
2024-04-02,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,0,0,0.0,0.0,False
2024-04-03,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,0,0,0.0,0.0,False
2024-04-04,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,0,0,0.0,0.0,False
2024-04-05,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,0,0,0.0,0.0,False
2024-04-06,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,0,0,0.0,0.0,False
2024-04-07,CONFLICT,ADIT-S3,Middle East Armed Conflict,0.2843,241.21998983208235,241.21998983208235,0.0,0.0,1.0,0.0,0.050000000000000135,1.0,0,0,0.0,0.0,False
